Source,Source File,Table,Column,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,Lineage,Gap,Findings 
CMS,ResDAC,mmlead_condition,SAMPLE_IND,N/A,1% Sample,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCD_COMBINED,N/A,Sickle Cell Disease - Combined Medicare & Medicaid Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCD_COMBINED_EVER,N/A,Sickle Cell Disease First Ever Occur Date - Comb Medicare & Medicaid Claims,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCD_MEDICAID,N/A,Sickle Cell Disease - Medicaid Claims Only,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCD_MEDICAID_EVER,N/A,Sickle Cell Disease First Ever Occurrence Date - Medicaid Only Claims,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCD_MEDICARE,N/A,Sickle Cell Disease - Medicare Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCD_MEDICARE_EVER,N/A,Sickle Cell Disease First Ever Occurrence Date - Medicare Only Claims,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCHI_COMBINED,N/A,Schizophrenia - Combined Medicare / Medicaid Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCHI_COMBINED_EVER,N/A,Schizophrenia First Ever Occr Date - Combined MDCR / MDCD Clms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCHI_MEDICAID,N/A,Schizophrenia - Medicaid Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCHI_MEDICAID_EVER,N/A,Schizophrenia First Ever Occurrence Date - Medicaid Only Claims,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCHI_MEDICARE,N/A,Schizophrenia - Medicare Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCHI_MEDICARE_EVER,N/A,Schizophrenia First Ever Occurrence Date - Medicare Only Claims,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCHIOT_COMBINED,N/A,Schizophrenia / Oth Psychotic Disorders - Combined MDCR / MDCD Clms,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCHIOT_COMBINED_EVER,N/A,Schizophrenia/OthPsychoticDisorders FirstEverOccrDt-CombMDCR/MDCDClms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCHIOT_MEDICAID,N/A,Schizophrenia / Oth Psychotic Disorders - Medicaid Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCHIOT_MEDICAID_EVER,N/A,Schizophrenia / Oth Psychotic Disorders FirstEverOccrDt-MDCD Only Clms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCHIOT_MEDICARE,N/A,Schizophrenia / Oth Psychotic Disorders - Medicare Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SCHIOT_MEDICARE_EVER,N/A,Schizophrenia / Oth Psychotic Disorders FirstEverOccrDt-MDCR Only Clms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SPIBIF_COMBINED,N/A,SpinaBifida/OthCongenitalAnomaliesNervousSys-CombMDCR/MDCDClms,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SPIBIF_COMBINED_EVER,N/A,SpinaBifida/OthCongenitalAnomaliesNervousSys FirstEverOccrDt-CombMDCR/MDCDClms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SPIBIF_MEDICAID,N/A,SpinaBifida/OthCongenitalAnomaliesNervousSys-MDCD Only Clms,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SPIBIF_MEDICAID_EVER,N/A,SpinaBifida/OthCongenitalAnomaliesNervousSys FirstEverOccrDt-MDCDOnlyClms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SPIBIF_MEDICARE,N/A,SpinaBifida/OthCongenitalAnomaliesNervousSys-MDCR Only Clms,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SPIBIF_MEDICARE_EVER,N/A,SpinaBifida/OthCongenitalAnomaliesNervousSys FirstEverOccrDt-MDCROnlyClms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SPIINJ_COMBINED,N/A,Spinal Cord Injury - Combined Medicare / Medicaid Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SPIINJ_COMBINED_EVER,N/A,Spinal Cord Injury First Ever Occurrence Date - Comb MDCR / MDCD Clms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SPIINJ_MEDICAID,N/A,Spinal Cord Injury - Medicaid Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SPIINJ_MEDICAID_EVER,N/A,Spinal Cord Injury First Ever Occurrence Date - Medicaid Only Claims,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SPIINJ_MEDICARE,N/A,Spinal Cord Injury - Medicare Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,SPIINJ_MEDICARE_EVER,N/A,Spinal Cord Injury First Ever Occurrence Date - Medicare Only Claims,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,STRK_COMBINED,N/A,Stroke/Transient Ischemic Attack - Combined Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,STRK_COMBINED_EVER,N/A,Stroke/Transient Ischemic Attack First Ever Occr Dt-Comb MDCR/MDCD Clms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,STRK_MEDICAID,N/A,Stroke/Transient Ischemic Attack - Medicaid-Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,STRK_MEDICAID_EVER,N/A,Stroke/Transient Ischemic Attack First Ever Occr Date - MDCD Only Clms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,STRK_MEDICARE,N/A,Stroke/Transient Ischemic Attack - Medicare-Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,STRK_MEDICARE_EVER,N/A,Stroke/Transient Ischemic Attack First Ever Occr Date - MDCR Only Clms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,TOBA_COMBINED,N/A,Tobacco Use Disorders - Combined Medicare / Medicaid Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,TOBA_COMBINED_EVER,N/A,Tobacco Use Disorders First Ever Occr Date - Combined MDCR / MDCD Clms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,TOBA_MEDICAID,N/A,Tobacco Use Disorders - Medicaid Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,TOBA_MEDICAID_EVER,N/A,Tobacco Use Disorders First Ever Occurrence Date - Medicaid Only Claims,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,TOBA_MEDICARE,N/A,Tobacco Use Disorders - Medicare Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,TOBA_MEDICARE_EVER,N/A,Tobacco Use Disorders First Ever Occurrence Date - Medicare Only Claims,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,ULCERS_COMBINED,N/A,Pressure Ulcers and Chronic Ulcers - Combined Medicare / Medicaid Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,ULCERS_COMBINED_EVER,N/A,Pressure Ulcers / Chronic Ulcers First Ever Occr Dt-Comb MDCR/MDCD Clms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,ULCERS_MEDICAID,N/A,Pressure Ulcers and Chronic Ulcers - Medicaid Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,ULCERS_MEDICAID_EVER,N/A,Pressure Ulcers / Chronic Ulcers First Ever Occr Dt - MDCD Only Clms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,ULCERS_MEDICARE,N/A,Pressure Ulcers and Chronic Ulcers - Medicare Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,ULCERS_MEDICARE_EVER,N/A,Pressure Ulcers / Chronic Ulcers First Ever Occr Dt - MDCR Only Clms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,VISUAL_COMBINED,N/A,Sensory-Blindness / Visual Impairment - Combined MDCR / MDCD Clms,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,VISUAL_COMBINED_EVER,N/A,Sensory-Blindness / Visual Impairment FirstEverOccrDt-CombMDCR/MDCDClms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,VISUAL_MEDICAID,N/A,Sensory-Blindness / Visual Impairment - Medicaid Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,VISUAL_MEDICAID_EVER,N/A,Sensory-Blindness / Visual Impairment First Ever OccrDt-MDCD Only Clms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,VISUAL_MEDICARE,N/A,Sensory-Blindness / Visual Impairment - Medicare Only Claims,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_condition,VISUAL_MEDICARE_EVER,N/A,Sensory-Blindness / Visual Impairment First Ever OccrDt-MDCR Only Clms,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,BENE_CNT,N/A,Unduplicated beneficiary count,decimal,,,,,,,,,5,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,BENE_ID,N/A,Encrypted 723 Beneficiary ID,varchar,,,,,,,,,15,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,D_STATE_CD,N/A,Annual state code for the individual,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FD_MEDICAID_BENE_FFS_PMT,N/A,Medicaid Coins / Ded FFS Pmts for Mos w/Full Dual Status,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FD_MEDICAID_BENE_PMT,N/A,Medicaid Coins / Ded FFS / Managed Care Pmts for Mos w/Full Dual Status,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FD_MEDICAID_CLM_FFS,N/A,Medicaid FFS claims for months with Full Dual Status,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FD_MEDICAID_COV_DAYS,N/A,Medicaid Covered days for months with Full Dual Status,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FD_MEDICAID_DAYS,N/A,Medicaid days for months with Full Dual Status,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FD_MEDICAID_FFS_PMT,N/A,Medicaid FFS payments for months with Full Dual Status,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FD_MEDICAID_PMT,N/A,Medicaid FFS and Managed Care payments for months with Full Dual Status,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FD_MEDICAID_PMT_FED,N/A,Federal Share of Medicaid payments for months with Full Dual Status,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FD_MEDICAID_PMT_ST,N/A,State Share of Medicaid payments for months with Full Dual Status,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FED_PMT_01,N/A,Monthly Federal share of all Medicaid payments: January,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FED_PMT_02,N/A,Monthly Federal share of all Medicaid payments: February,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FED_PMT_03,N/A,Monthly Federal share of all Medicaid payments: March,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FED_PMT_04,N/A,Monthly Federal share of all Medicaid payments: April,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FED_PMT_05,N/A,Monthly Federal share of all Medicaid payments: May,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FED_PMT_06,N/A,Monthly Federal share of all Medicaid payments: June,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FED_PMT_07,N/A,Monthly Federal share of all Medicaid payments: July,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FED_PMT_08,N/A,Monthly Federal share of all Medicaid payments: August,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FED_PMT_09,N/A,Monthly Federal share of all Medicaid payments: September,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FED_PMT_10,N/A,Monthly Federal share of all Medicaid payments: October,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FED_PMT_11,N/A,Monthly Federal share of all Medicaid payments: November,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FED_PMT_12,N/A,Monthly Federal share of all Medicaid payments: December,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FR_01,N/A,Monthly Federal Rate: January,decimal,,,,,,,,,5,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FR_02,N/A,Monthly Federal Rate: February,decimal,,,,,,,,,5,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FR_03,N/A,Monthly Federal Rate: March,decimal,,,,,,,,,5,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FR_04,N/A,Monthly Federal Rate: April,decimal,,,,,,,,,5,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FR_05,N/A,Monthly Federal Rate: May,decimal,,,,,,,,,5,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FR_06,N/A,Monthly Federal Rate: June,decimal,,,,,,,,,5,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FR_07,N/A,Monthly Federal Rate: July,decimal,,,,,,,,,5,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FR_08,N/A,Monthly Federal Rate: August,decimal,,,,,,,,,5,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FR_09,N/A,Monthly Federal Rate: September,decimal,,,,,,,,,5,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FR_10,N/A,Monthly Federal Rate: October,decimal,,,,,,,,,5,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FR_11,N/A,Monthly Federal Rate: November,decimal,,,,,,,,,5,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,FR_12,N/A,Monthly Federal Rate: December,decimal,,,,,,,,,5,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,HHDC_FILE,N/A,Name of file sent by CMS,varchar,,,,,,,,,100,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,HHDC_REQ,N/A,CMS request number,int,,,,,,,,,,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,HHDC_REQ_YEAR,N/A,CMS request year,varchar,,,,,,,,,4,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MDO_MEDICAID_BENE_FFS_PMT,N/A,Medicaid Coins / Ded FFS Pmts for Mos w/Medicaid Only Dual Status,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MDO_MEDICAID_BENE_PMT,N/A,MDCD coins/ded FFS/managed care pmts for mos w/MDCD Only w/Disability status,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MDO_MEDICAID_CLM_FFS,N/A,Medicaid FFS claims for months with Medicaid Only Dual Status,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MDO_MEDICAID_COV_DAYS,N/A,Medicaid Covered days for months with Medicaid Only Dual Status,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MDO_MEDICAID_DAYS,N/A,Medicaid days for months with Medicaid Only with a Disability status,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MDO_MEDICAID_FFS_PMT,N/A,Medicaid FFS pmts for mos with Medicaid Only with Disability status,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MDO_MEDICAID_PMT,N/A,Medicaid FFS / managed care pmts for mos w/MDCD Only w/Disability status,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MDO_MEDICAID_PMT_FED,N/A,Federal share of MDCD pmts for mos MDCD only w/Disability status,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MDO_MEDICAID_PMT_ST,N/A,State share of MDCD pmts for mos w/MDCD Only w/Disability status,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_CLM_CNT_01,N/A,Monthly Medicaid FFS and encounter claim count: January,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_CLM_CNT_02,N/A,Monthly Medicaid FFS and encounter claim count: February,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_CLM_CNT_03,N/A,Monthly Medicaid FFS and encounter claim count: March,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_CLM_CNT_04,N/A,Monthly Medicaid FFS and encounter claim count: April,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_CLM_CNT_05,N/A,Monthly Medicaid FFS and encounter claim count: May,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_CLM_CNT_06,N/A,Monthly Medicaid FFS and encounter claim count: June,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_CLM_CNT_07,N/A,Monthly Medicaid FFS and encounter claim count: July,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_CLM_CNT_08,N/A,Monthly Medicaid FFS and encounter claim count: August,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_CLM_CNT_09,N/A,Monthly Medicaid FFS and encounter claim count: September,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_CLM_CNT_10,N/A,Monthly Medicaid FFS and encounter claim count: October,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_CLM_CNT_11,N/A,Monthly Medicaid FFS and encounter claim count: November,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_CLM_CNT_12,N/A,Monthly Medicaid FFS and encounter claim count: December,decimal,,,,,,,,,5,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_COIN_PMT,N/A,Annual Medicare coinsurance paid by Medicaid (from MAX),decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_COIN_PMT_01,N/A,Amt paid forMDCR coins byMDCD frmMAX(based on endg dt of srvc):January,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_COIN_PMT_02,N/A,Amt paid forMDCR coins byMDCD frmMAX(based on endg dt of srvc):February,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_COIN_PMT_03,N/A,Amt paid forMDCR coins byMDCD frmMAX(based on endg dt of srvc):March,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_COIN_PMT_04,N/A,Amt paid forMDCR coins byMDCD frmMAX(based on endg dt of srvc):April,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_COIN_PMT_05,N/A,Amt paid forMDCR coins byMDCD frmMAX(based on endg dt of srvc):May,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_COIN_PMT_06,N/A,Amt paid forMDCR coins byMDCD frmMAX(based on endg dt of srvc):June,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,mmlead_mdcd_srvc_extrnl,MEDICAID_COIN_PMT_07,N/A,Amt paid forMDCR coins byMDCD frmMAX(based on endg dt of srvc):July,decimal,,,,,,,,,12,,2,,,,,N,HAP_UH - CMS ResDAC ICD Document
