DD V2.4.0 - Data Element,,,,,,,,,,,
ACTION CODE,"NEW
 ROW
 NBR",DE NO,DE NO EXTENDED,"DATA 
ELEMENT
 NAME
 COMPUTING","DATA 
ELEMENT
NAME TEXT",DATA ELEMENT LEVEL NECESSITY,DEFINITION,CODING REQUIREMENT,"LAST 
UPDATE
 DATE",FILENAME,"FILE SEGMENT NAME
WITH RECORD ID 
COMPUTING"
X1,1368,CLT049,CLT.002.049,ENDING-DATE-OF-SERVICE,Ending Date of Service ,Not Applicable,Not Applicable,Value must be equal to or greater than associated Date of Birth (ELG.002.024) value,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1369,CLT049,CLT.002.049,ENDING-DATE-OF-SERVICE,Ending Date of Service ,Not Applicable,Not Applicable,Mandatory,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1370,CLT050,CLT.002.050,ADJUDICATION-DATE,Adjudication Date ,Mandatory,The date on which the payment status of the claim was finally adjudicated by the state.,"Value must be 8 characters in the form ""CCYYMMDD""",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1371,CLT050,CLT.002.050,ADJUDICATION-DATE,Adjudication Date ,Not Applicable,Not Applicable,"The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1372,CLT050,CLT.002.050,ADJUDICATION-DATE,Adjudication Date ,Not Applicable,Not Applicable,Value should be on or before End of Time Period value found in associated T-MSIS File Header Record,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1373,CLT050,CLT.002.050,ADJUDICATION-DATE,Adjudication Date ,Not Applicable,Not Applicable,Mandatory,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1374,CLT050,CLT.002.050,ADJUDICATION-DATE,Adjudication Date ,Not Applicable,Not Applicable,Value should be on or after associated Admission Date value,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1375,CLT051,CLT.002.051,MEDICAID-PAID-DATE,Medicaid Paid Date ,Mandatory,The date Medicaid paid this claim or adjustment.,"Value must be 8 characters in the form ""CCYYMMDD""",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1376,CLT051,CLT.002.051,MEDICAID-PAID-DATE,Medicaid Paid Date ,Not Applicable,Not Applicable,"The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1377,CLT051,CLT.002.051,MEDICAID-PAID-DATE,Medicaid Paid Date ,Not Applicable,Not Applicable,Must have an associated Total Medicaid Paid Amount,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1378,CLT051,CLT.002.051,MEDICAID-PAID-DATE,Medicaid Paid Date ,Not Applicable,Not Applicable,Mandatory,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1379,CLT052,CLT.002.052,TYPE-OF-CLAIM,Type of Claim ,Mandatory,A code to indicate what type of payment is covered in this claim.,Value must be in Type of Claim List (VVL),2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1380,CLT052,CLT.002.052,TYPE-OF-CLAIM,Type of Claim ,Not Applicable,Not Applicable,Value must be 1 character,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1381,CLT052,CLT.002.052,TYPE-OF-CLAIM,Type of Claim ,Not Applicable,Not Applicable,Mandatory,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1382,CLT052,CLT.002.052,TYPE-OF-CLAIM,Type of Claim ,Not Applicable,Not Applicable,"When value equals 'Z', claim denied indicator must equal '0'",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1383,CLT053,CLT.002.053,TYPE-OF-BILL,Type of Bill ,Mandatory,"A data element corresponding with UB-04 form locator FL4 that classifies the claim as to the type of facility (2nd digit), type of care (3rd digit) and the billing record's sequence in the episode of care (4th digit). (Note that the 1st digit is always zero.)",Value must be in Type of Bill List (VVL),2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1384,CLT053,CLT.002.053,TYPE-OF-BILL,Type of Bill ,Not Applicable,Not Applicable,Value must be 4 characters,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1385,CLT053,CLT.002.053,TYPE-OF-BILL,Type of Bill ,Not Applicable,Not Applicable,First character must be a '0',2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1386,CLT053,CLT.002.053,TYPE-OF-BILL,Type of Bill ,Not Applicable,Not Applicable,Mandatory,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1387,CLT054,CLT.002.054,CLAIM-STATUS,Claim Status ,Conditional,The health care claim status codes convey the status of an entire claim.,Value must be in Claim Status List (VVL),2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C1,1388,CLT054,CLT.002.054,CLAIM-STATUS,Claim Status ,Not Applicable,Not Applicable,Value must be 3 characters or less,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1389,CLT054,CLT.002.054,CLAIM-STATUS,Claim Status ,Not Applicable,Not Applicable,Conditional,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1390,CLT054,CLT.002.054,CLAIM-STATUS,Claim Status ,Not Applicable,Not Applicable,"If value in [ 26, 87, 542, 585, 654 ], Claim Denied Indicator must be '0'",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1391,CLT055,CLT.002.055,CLAIM-STATUS-CATEGORY,Claim Status Category ,Mandatory,The Claim Status Category conveys the status of the entire claim using the X12 Claim Status Category Codes from the claim adjudication process.,Value must be in Claim Status Category List (VVL),2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1392,CLT055,CLT.002.055,CLAIM-STATUS-CATEGORY,Claim Status Category ,Not Applicable,Not Applicable,"(Denied Claim) if associated Claim Denied Indicator indicates the claim was denied, then value must be ""F2""",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1393,CLT055,CLT.002.055,CLAIM-STATUS-CATEGORY,Claim Status Category ,Not Applicable,Not Applicable,"(Denied Claim) if associated Type of Claim equals Z or associated Claim Status is in [ 26, 87, 542, 858, 654 ], then value must be ""F2""",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1394,CLT055,CLT.002.055,CLAIM-STATUS-CATEGORY,Claim Status Category ,Not Applicable,Not Applicable,Value must be 3 characters or less,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1395,CLT055,CLT.002.055,CLAIM-STATUS-CATEGORY,Claim Status Category ,Not Applicable,Not Applicable,Mandatory,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1396,CLT056,CLT.002.056,SOURCE-LOCATION,Source Location ,Mandatory,The field denotes the claims payment system from which the claim was extracted.,Value must be in Source Location List (VVL),2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1397,CLT056,CLT.002.056,SOURCE-LOCATION,Source Location ,Not Applicable,Not Applicable,Value must be 2 characters,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1398,CLT056,CLT.002.056,SOURCE-LOCATION,Source Location ,Not Applicable,Not Applicable,Mandatory,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1399,CLT057,CLT.002.057,CHECK-NUM,Check Number ,Conditional,The check or electronic funds transfer number.,Value must be 15 characters or less,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1400,CLT057,CLT.002.057,CHECK-NUM,Check Number ,Not Applicable,Not Applicable,Value must have an associated Check Effective Date,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1401,CLT057,CLT.002.057,CHECK-NUM,Check Number ,Not Applicable,Not Applicable,Value must not contain a pipe or asterisk symbols,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C1,1402,CLT057,CLT.002.057,CHECK-NUM,Check Number ,Not Applicable,Not Applicable,Conditional,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1403,CLT058,CLT.002.058,CHECK-EFF-DATE,Check Effective Date ,Conditional,"The date a check is issued to the payee.  In the case of electronic funds transfer, it is the date the transfer is made.","Value must be 8 characters in the form ""CCYYMMDD""",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1404,CLT058,CLT.002.058,CHECK-EFF-DATE,Check Effective Date ,Not Applicable,Not Applicable,"The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1405,CLT058,CLT.002.058,CHECK-EFF-DATE,Check Effective Date ,Not Applicable,Not Applicable,Value may be the same as associated Remittance Date,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1406,CLT058,CLT.002.058,CHECK-EFF-DATE,Check Effective Date ,Not Applicable,Not Applicable,Must have an associated Check Number,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1407,CLT058,CLT.002.058,CHECK-EFF-DATE,Check Effective Date ,Not Applicable,Not Applicable,Conditional,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1408,CLT059,CLT.002.059,CLAIM-PYMT-REM-CODE-1,Claim Payment Remark Code 1 ,Conditional,"Remittance Advice Remark Codes are used to convey information about remittance processing or to provide a supplemental explanation for an adjustment already described by a Claim Adjustment Reason Code. Each Remittance Advice Remark Code identifies a specific message as 
shown in the Remittance Advice Remark Code List. It is a code set used by the health care industry to convey non-financial information critical to understanding the adjudication of a health care claim for payment. It is an external code set whose use is as mandated by the 
Administrative Simplification provisions of the Health Insurance Portability and Accountably Act of 1996 (P.L.104-191, commonly referred to as HIPAA).",Value must be in Claim Payment Remittance Code List (VVL),2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1409,CLT059,CLT.002.059,CLAIM-PYMT-REM-CODE-1,Claim Payment Remark Code 1 ,Not Applicable,Not Applicable,Value must be 5 characters or less,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1410,CLT059,CLT.002.059,CLAIM-PYMT-REM-CODE-1,Claim Payment Remark Code 1 ,Not Applicable,Not Applicable,Conditional,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1411,CLT059,CLT.002.059,CLAIM-PYMT-REM-CODE-1,Claim Payment Remark Code 1 ,Not Applicable,Not Applicable,"When more than one code is populated, all values must be unique",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1412,CLT060,CLT.002.060,CLAIM-PYMT-REM-CODE-2,Claim Payment Remark Code 2 ,Conditional,"Remittance Advice Remark Codes are used to convey information about remittance processing or to provide a supplemental explanation for an adjustment already described by a Claim Adjustment Reason Code. Each Remittance Advice Remark Code identifies a specific message as 
shown in the Remittance Advice Remark Code List. It is a code set used by the health care industry to convey non-financial information critical to understanding the adjudication of a health care claim for payment. It is an external code set whose use is as mandated by the 
Administrative Simplification provisions of the Health Insurance Portability and Accountably Act of 1996 (P.L.104-191, commonly referred to as HIPAA).",Value must be in Claim Payment Remittance Code List (VVL),2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1413,CLT060,CLT.002.060,CLAIM-PYMT-REM-CODE-2,Claim Payment Remark Code 2 ,Not Applicable,Not Applicable,Value must be 5 characters or less,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1414,CLT060,CLT.002.060,CLAIM-PYMT-REM-CODE-2,Claim Payment Remark Code 2 ,Not Applicable,Not Applicable,Conditional,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1415,CLT060,CLT.002.060,CLAIM-PYMT-REM-CODE-2,Claim Payment Remark Code 2 ,Not Applicable,Not Applicable,"When more than one code is populated, all values must be unique",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1416,CLT060,CLT.002.060,CLAIM-PYMT-REM-CODE-2,Claim Payment Remark Code 2 ,Not Applicable,Not Applicable,Value must not be populated when Claim Payment Remark Code 1 (CLT.002.059) is not populated,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1417,CLT061,CLT.002.061,CLAIM-PYMT-REM-CODE-3,Claim Payment Remark Code 3 ,Conditional,"Remittance Advice Remark Codes are used to convey information about remittance processing or to provide a supplemental explanation for an adjustment already described by a Claim Adjustment Reason Code. Each Remittance Advice Remark Code identifies a specific message as 
shown in the Remittance Advice Remark Code List. It is a code set used by the health care industry to convey non-financial information critical to understanding the adjudication of a health care claim for payment. It is an external code set whose use is as mandated by the 
Administrative Simplification provisions of the Health Insurance Portability and Accountably Act of 1996 (P.L.104-191, commonly referred to as HIPAA).",Value must be in Claim Payment Remittance Code List (VVL),2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1418,CLT061,CLT.002.061,CLAIM-PYMT-REM-CODE-3,Claim Payment Remark Code 3 ,Not Applicable,Not Applicable,Value must be 5 characters or less,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1419,CLT061,CLT.002.061,CLAIM-PYMT-REM-CODE-3,Claim Payment Remark Code 3 ,Not Applicable,Not Applicable,Conditional,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1420,CLT061,CLT.002.061,CLAIM-PYMT-REM-CODE-3,Claim Payment Remark Code 3 ,Not Applicable,Not Applicable,"When more than one code is populated, all values must be unique",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1421,CLT061,CLT.002.061,CLAIM-PYMT-REM-CODE-3,Claim Payment Remark Code 3 ,Not Applicable,Not Applicable,Value must not be populated when Claim Payment Remark Code 2 (CLT.002.060) is not populated,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1422,CLT062,CLT.002.062,CLAIM-PYMT-REM-CODE-4,Claim Payment Remark Code 4 ,Conditional,"Remittance Advice Remark Codes are used to convey information about remittance processing or to provide a supplemental explanation for an adjustment already described by a Claim Adjustment Reason Code. Each Remittance Advice Remark Code identifies a specific message as 
shown in the Remittance Advice Remark Code List. It is a code set used by the health care industry to convey non-financial information critical to understanding the adjudication of a health care claim for payment. It is an external code set whose use is as mandated by the 
Administrative Simplification provisions of the Health Insurance Portability and Accountably Act of 1996 (P.L.104-191, commonly referred to as HIPAA).",Value must be in Claim Payment Remittance Code List (VVL),2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1423,CLT062,CLT.002.062,CLAIM-PYMT-REM-CODE-4,Claim Payment Remark Code 4 ,Not Applicable,Not Applicable,Value must be 5 characters or less,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1424,CLT062,CLT.002.062,CLAIM-PYMT-REM-CODE-4,Claim Payment Remark Code 4 ,Not Applicable,Not Applicable,Conditional,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1425,CLT062,CLT.002.062,CLAIM-PYMT-REM-CODE-4,Claim Payment Remark Code 4 ,Not Applicable,Not Applicable,"When more than one code is populated, all values must be unique",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1426,CLT062,CLT.002.062,CLAIM-PYMT-REM-CODE-4,Claim Payment Remark Code 4 ,Not Applicable,Not Applicable,Value must not be populated when Claim Payment Remark Code 3 (CLT.002.061) is not populated,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1427,CLT063,CLT.002.063,TOT-BILLED-AMT,Total Billed Amount ,Conditional,"The total amount billed for this claim at the claim header level as submitted by the provider.  For encounter records, when Type of Claim value is [ 3, C, or W ], then value must equal amount the provider billed to the managed care plan.  Total Billed Amount is not expected on financial 
transactions.",Value must be between -99999999999.99 and 99999999999.99,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1428,CLT063,CLT.002.063,TOT-BILLED-AMT,Total Billed Amount ,Not Applicable,Not Applicable,Value must be expressed as a number with 2-digit precision (e.g. 100.50 ),2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1429,CLT063,CLT.002.063,TOT-BILLED-AMT,Total Billed Amount ,Not Applicable,Not Applicable,Value must equal the sum of all Billed Amount instances for the associated claim,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1430,CLT063,CLT.002.063,TOT-BILLED-AMT,Total Billed Amount ,Not Applicable,Not Applicable,Conditional,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1431,CLT063,CLT.002.063,TOT-BILLED-AMT,Total Billed Amount ,Not Applicable,Not Applicable,"Value should not be populated when associated Type of Claim is in [2, 4, 5, B, D E or X]",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1432,CLT063,CLT.002.063,TOT-BILLED-AMT,Total Billed Amount ,Not Applicable,Not Applicable,"Value should not be populated when associated Type of Claim (CIP.002.100) is equal to '4', 'D' or 'X'",2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1433,CLT063,CLT.002.063,TOT-BILLED-AMT,Total Billed Amount ,Not Applicable,Not Applicable,(individual line item payments) when populated and Payment Level Indicator (CLT.002.082) equals = '2' value must be greater than or equal to the sum of all claim line Revenue Charges (CLT.003.204),2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1434,CLT064,CLT.002.064,TOT-ALLOWED-AMT,Total Allowed Amount ,Conditional,"The claim header level maximum amount determined by the payer as being 'allowable' under the provisions of the contract prior to the determination of actual payment. On FFS claims the Allowed Amount is determined by the state's MMIS. On managed care encounters the Allowed Amount is 
determined by the managed care organization.",Value must be between -99999999999.99 and 99999999999.99,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1435,CLT064,CLT.002.064,TOT-ALLOWED-AMT,Total Allowed Amount ,Not Applicable,Not Applicable,Value must be expressed as a number with 2-digit precision (e.g. 100.50 ),2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C1,1436,CLT064,CLT.002.064,TOT-ALLOWED-AMT,Total Allowed Amount ,Not Applicable,Not Applicable,When populated and Payment Level Indicator = '2' then value must equal the sum of all claim line Allowed Amount values,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
X1,1437,CLT064,CLT.002.064,TOT-ALLOWED-AMT,Total Allowed Amount ,Not Applicable,Not Applicable,Conditional,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
C2,1438,CLT065,CLT.002.065,TOT-MEDICAID-PAID-AMT,Total Medicaid Paid Amount ,Conditional,"The total amount paid by Medicaid/CHIP or the managed care plan on this claim or adjustment at the claim header level, which is the sum of the amounts paid by Medicaid or the managed care plan at the detail level for the claim.",Value must be between -99999999999.99 and 99999999999.99,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1439,CLT065,CLT.002.065,TOT-MEDICAID-PAID-AMT,Total Medicaid Paid Amount ,Not Applicable,Not Applicable,Value must be expressed as a number with 2-digit precision (e.g. 100.50 ),2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
A2,1440,CLT065,CLT.002.065,TOT-MEDICAID-PAID-AMT,Total Medicaid Paid Amount ,Not Applicable,Not Applicable,Must have an associated Medicaid Paid Date,2/12/2021,CLAIMLT,CLAIM-HEADER-RECORD-LT-CLT00002
